match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5,home_wins_last5,away_wins_last5,home_draws_last5,away_draws_last5,home_losses_last5,away_losses_last5
1080582,13,21,7.091009615384614,498.625,587.875,4.75,5.125,5.25,5.5,0.0,18.125,9.5,21.875,56.087500000000006,6.705989010989011,372.375,463.5,2.375,2.375,4.125,4.25,0.0,24.25,13.0,22.25,53.55,0,1.8109756097560974,1.4175,0.81,0.823170731707317,6,1,1,3,1,4,7.1097573260073235,571.8333333333334,657.3333333333333,6.5,5.166666666666666,6.666666666666666,5.833333333333334,0.0,16.25,8.083333333333332,17.833333333333336,57.79166666666667,6.628585164835165,382.25,475.25,2.75,2.25,3.5,4.0,0.0,26.0,11.5,21.75,51.7,1.5372549019607844,0.8032786885245902,0.8032786885245902,1.1529411764705884,5,0,0,1,0,3
1080600,29,16,6.752767857142858,306.5,386.75,4.5,2.875,7.375,4.125,0.0,17.25,11.5,21.375,47.06249999999999,6.5408928571428575,224.125,313.5,3.625,2.625,3.25,4.75,0.0,15.625,11.875,18.875,38.6375,0,0.6585365853658536,1.62,0.405,0.9878048780487805,2,0,1,2,5,6,6.772380952380955,354.16666666666663,433.58333333333337,5.5,3.416666666666667,8.333333333333332,5.5,0.0,16.916666666666668,10.083333333333332,22.5,52.68333333333334,6.481011904761905,234.33333333333334,323.08333333333337,3.75,2.083333333333333,3.25,3.5833333333333335,0.0,16.166666666666668,12.75,16.833333333333332,39.575,0.5764705882352942,2.14207650273224,0.0,0.8647058823529412,1,0,1,1,3,4
1080594,26,175,7.008214285714288,520.9333333333333,617.7,6.5,6.933333333333334,4.833333333333334,6.333333333333334,0.1,18.866666666666667,10.433333333333334,23.3,62.19333333333333,6.711820054945055,192.25,285.375,2.5,3.875,5.0,5.125,0.0,17.125,13.5,22.0,36.849999999999994,0,2.0232558139534884,0.5576923076923076,0.6274038461538461,0.5058139534883721,5,2,2,4,1,2,7.103214285714289,510.5833333333333,605.5,6.75,7.083333333333333,3.5833333333333335,6.333333333333334,0.0,18.666666666666664,9.833333333333332,22.25,60.158333333333324,6.679404761904762,187.25,274.83333333333337,1.9166666666666667,4.5,3.9166666666666665,4.416666666666666,0.0,16.083333333333332,13.166666666666668,20.833333333333336,35.25833333333333,1.7241379310344829,0.65359477124183,0.65359477124183,0.5747126436781609,4,1,1,3,0,1
1080596,167,18,7.043839285714284,492.5,582.0,4.75,6.25,6.125,6.625,0.125,18.625,9.125,20.625,64.3125,6.836428571428572,430.25,518.375,4.875,6.625,6.75,4.375,0.0,15.875,10.875,20.75,57.8,0,1.6793893129770994,0.6285714285714286,0.8380952380952381,0.6717557251908397,6,3,1,3,1,2,7.053154761904762,499.75,586.8333333333333,4.75,7.416666666666666,5.583333333333334,6.833333333333334,0.16666666666666666,20.666666666666664,8.583333333333332,18.75,63.56666666666666,7.005416666666668,420.0,508.0833333333333,5.25,8.166666666666666,6.5,5.25,0.0,13.75,11.416666666666668,20.583333333333336,56.08333333333333,1.4583333333333335,0.48039215686274506,1.2810457516339868,0.3888888888888889,3,3,1,1,1,1
1080588,15,32,6.9712499999999995,471.0,551.875,4.5,6.0,6.75,6.75,0.0,17.375,9.875,21.375,57.0625,7.021277472527471,418.375,495.625,3.75,5.375,6.875,5.75,0.0,19.5,13.0,22.125,53.5,0,1.5170454545454544,0.6297169811320754,1.0495283018867925,0.6742424242424242,5,4,1,2,2,2,6.990952380952379,453.5,536.5833333333333,4.75,5.5,6.583333333333333,6.666666666666666,0.0,18.916666666666664,8.833333333333332,20.916666666666664,54.349999999999994,6.950709706959705,380.0,460.0833333333333,3.5833333333333335,3.9166666666666665,7.0,6.166666666666667,0.0,20.916666666666664,16.083333333333332,22.833333333333336,52.94166666666666,1.180722891566265,0.9607843137254901,0.48039215686274506,0.8855421686746987,2,1,1,2,2,2
1080612,16,13,6.534517857142858,227.6,317.1,3.775,2.625,3.375,4.55,0.0,15.575,11.9,18.4,38.9875,7.094881868131866,515.275,605.575,4.45,5.275,5.0,5.675,0.0,17.275,9.125,22.3,58.4375,0,0.6617647058823529,1.910377358490566,1.6981132075471697,0.33088235294117646,0,6,2,2,7,1,6.562678571428573,249.16666666666669,342.16666666666663,2.833333333333333,2.3333333333333335,3.833333333333333,3.416666666666667,0.0,16.666666666666664,12.5,16.583333333333336,42.575,7.13624084249084,589.5,677.0,5.333333333333333,5.833333333333334,6.0,6.166666666666666,0.0,15.583333333333332,7.416666666666666,18.166666666666664,60.825,0.8571428571428571,2.042553191489362,2.5531914893617023,0.2857142857142857,0,4,1,1,4,0
1080613,30,14,6.997685439560441,406.925,496.2,5.625,6.025,6.525,7.85,0.0,18.25,13.725,25.225,58.705,6.625151098901098,299.775,406.625,4.125,3.175,4.325,5.025,0.0,16.775,11.525,22.25,44.089999999999996,0,0.8302919708029197,0.20681818181818182,0.6204545454545455,2.158759124087591,5,3,4,2,0,4,7.009340659340662,439.0,522.5833333333333,5.916666666666666,6.833333333333334,7.416666666666666,8.166666666666666,0.0,17.083333333333332,12.416666666666668,24.166666666666664,60.91666666666667,6.6336446886446865,307.66666666666663,414.58333333333337,4.166666666666666,2.583333333333333,3.5,5.75,0.0,16.166666666666668,10.833333333333332,20.416666666666664,43.06666666666666,0.8647058823529412,0.0,0.48039215686274506,2.0176470588235293,3,2,2,1,0,2
1080615,175,167,6.693009615384616,193.1,288.125,2.4,3.6,4.8,4.775,0.0,17.3,13.5,21.025,36.0475,7.001517857142856,486.5,577.2,4.6,5.85,6.15,6.825,0.125,18.825,9.45,21.2,63.762499999999996,0,0.9963503649635037,1.0340909090909092,1.8613636363636366,0.8302919708029197,2,6,4,2,3,1,6.677023809523809,190.25,282.5,1.5833333333333333,4.333333333333333,3.5833333333333335,3.9166666666666665,0.0,16.416666666666664,13.5,20.166666666666664,34.59166666666667,6.94720238095238,480.5,568.1666666666667,4.5,6.166666666666666,5.666666666666666,7.166666666666667,0.25,19.666666666666664,9.083333333333332,21.083333333333336,62.608333333333334,1.4411764705882353,1.4411764705882353,1.4411764705882353,0.8647058823529412,1,2,3,2,1,1
1080606,32,184,6.949843406593406,425.975,502.85,3.875,5.4,6.775,6.025,0.0,19.5,13.325,23.4,53.855000000000004,6.645659340659339,243.58333333333334,342.25,2.25,1.75,4.083333333333334,3.666666666666667,0.0,15.0,10.166666666666668,21.166666666666664,37.49166666666667,0,1.3284671532846715,0.8272727272727273,0.27575757575757576,1.9927007299270074,4,3,2,1,3,5,6.9078937728937735,453.58333333333337,530.6666666666666,3.916666666666667,5.333333333333333,7.083333333333334,7.75,0.0,19.916666666666664,15.083333333333334,26.416666666666664,58.891666666666666,6.693759157509156,228.75,332.66666666666663,2.5,2.083333333333333,4.166666666666666,3.083333333333333,0.0,16.0,9.583333333333332,20.666666666666664,37.63333333333333,1.4411764705882353,0.9607843137254901,0.48039215686274506,1.7294117647058824,1,2,2,0,2,3
1080614,27,214,6.755568681318682,254.55,346.9,2.775,4.0,3.5,3.5,0.0,19.5,15.425,21.175,43.010000000000005,6.622202443389941,357.575,443.175,1.75,2.8,4.45,4.05,0.1,20.275,9.875,18.625,44.2575,0,1.1624087591240877,1.6545454545454545,1.0340909090909092,1.9927007299270074,3,2,3,1,3,6,6.80192307692308,249.75,355.5,3.75,3.5,3.25,4.5,0.0,17.0,14.75,24.25,45.625,6.265535714285713,326.25,404.33333333333337,1.25,2.25,3.583333333333333,3.5,0.16666666666666666,20.583333333333336,11.833333333333332,18.25,40.59166666666667,1.7294117647058824,0.9607843137254901,0.9607843137254901,3.170588235294118,1,0,1,0,1,5
1080608,21,183,6.725439560439561,345.75,437.625,2.525,2.575,4.1,4.225,0.0,23.725,13.0,21.7,50.56999999999999,6.771571428571427,316.95,396.15,3.225,3.5,3.95,5.6,0.125,15.1,10.4,19.775,47.86,0,0.49817518248175185,1.240909090909091,0.6204545454545455,1.3284671532846715,1,3,4,3,4,3,6.726291208791211,297.16666666666663,398.66666666666663,2.666666666666667,2.166666666666667,2.666666666666667,2.833333333333333,0.0,27.0,13.666666666666668,20.333333333333336,42.900000000000006,6.701785714285714,285.5,360.66666666666663,3.0,3.0,4.0,5.333333333333334,0.0,15.5,10.166666666666668,18.166666666666664,41.349999999999994,0.5764705882352942,1.9215686274509802,0.0,2.3058823529411767,0,2,2,1,2,1
1080602,162,26,6.876067307692308,316.475,411.275,4.375,4.4,6.825,6.85,0.0,20.05,11.65,24.45,53.135,6.988482142857145,520.35,617.325,6.625,6.725,5.125,6.0,0.1,18.575,10.475,22.675,62.25999999999999,0,0.851063829787234,0.8347826086956521,1.5026086956521738,1.0893617021276596,3,6,2,2,4,1,6.8822847985347995,324.58333333333337,423.16666666666663,4.416666666666666,4.916666666666666,6.166666666666666,7.916666666666666,0.0,16.416666666666668,11.916666666666668,24.833333333333336,53.625,7.040952380952383,522.4166666666667,615.0,7.25,6.416666666666666,4.416666666666666,6.666666666666666,0.0,18.666666666666664,10.666666666666668,20.583333333333336,61.05833333333333,1.28,0.9411764705882353,1.8823529411764706,0.64,2,4,1,1,2,0
1080604,31,29,6.940817307692307,365.65,455.925,3.4,5.8,4.925,5.85,0.2,20.7,11.225,19.375,53.05500000000001,6.798232142857145,323.575,403.425,4.8,2.95,7.325,4.325,0.0,17.375,11.325,21.425,48.74999999999999,0,1.0174825174825175,0.611344537815126,1.01890756302521,1.526223776223776,4,3,3,1,2,5,6.818539377289378,337.5,432.0,3.75,4.25,4.166666666666667,6.0,0.3333333333333333,19.0,11.583333333333332,22.5,50.483333333333334,6.871071428571431,368.33333333333337,449.58333333333337,6.166666666666666,3.25,8.0,5.833333333333334,0.0,17.083333333333332,10.083333333333332,21.666666666666664,53.766666666666666,1.2727272727272727,0.890909090909091,1.3363636363636364,1.2727272727272727,1,2,2,1,2,2
1080610,18,15,6.833678571428571,409.5,498.05,4.675,6.325,6.525,4.45,0.0,17.4,10.9,21.2,55.912499999999994,7.027303571428571,458.475,539.7,4.55,5.95,6.5,6.5,0.0,17.575,9.725,20.475,55.7175,0,1.013793103448276,0.6176470588235294,1.2352941176470589,1.013793103448276,3,6,4,1,2,2,7.045535714285714,397.5,485.08333333333337,5.083333333333333,7.666666666666666,6.333333333333333,5.583333333333333,0.0,16.916666666666664,11.75,22.083333333333336,54.75,7.100773809523808,442.75,529.6666666666667,3.8333333333333335,5.416666666666666,5.5,5.166666666666666,0.0,19.166666666666664,9.666666666666666,18.583333333333336,52.65,1.3333333333333333,0.46153846153846156,0.9230769230769231,1.0,3,3,2,0,0,2
1080611,96,259,6.707417124542125,294.425,387.525,3.55,3.425,4.65,5.95,0.1,20.025,10.6,21.525,47.14,6.758416666666667,336.15,429.325,2.15,4.425,5.525,4.225,0.125,18.6,11.875,18.35,48.575,0,0.6827586206896551,1.8409090909090908,0.8181818181818181,1.0241379310344827,2,1,3,2,4,6,6.853769841269839,309.91666666666663,403.91666666666663,3.75,4.666666666666666,3.833333333333333,5.333333333333334,0.0,18.5,9.083333333333332,19.833333333333336,49.583333333333336,6.672242063492064,342.91666666666663,438.41666666666663,1.5833333333333335,4.416666666666666,4.833333333333334,3.75,0.0,18.333333333333336,11.583333333333332,17.083333333333336,47.24166666666667,1.0140845070422535,0.46153846153846156,0.9230769230769231,1.352112676056338,2,0,2,1,1,4
1080627,29,96,6.7614285714285725,327.2,405.3,5.0,2.9,7.2,4.7,0.0,15.8,11.4,21.3,49.16,6.743847069597069,291.4,384.70000000000005,3.5,3.5,5.0,5.800000000000001,0.1,20.1,10.2,22.1,46.81,0,0.6756756756756757,1.3114754098360657,0.819672131147541,0.9459459459459459,3,3,1,3,6,4,6.777321428571431,317.33333333333337,398.58333333333337,5.416666666666666,2.75,6.75,6.333333333333334,0.0,13.333333333333332,11.583333333333332,20.916666666666664,48.84166666666667,6.969047619047618,300.25,395.08333333333337,3.5,5.0,3.9166666666666665,5.25,0.0,16.75,8.583333333333332,21.25,47.475,0.4541062801932367,1.205128205128205,1.3557692307692306,0.34057971014492755,2,3,1,2,2,0
1080623,167,21,7.04042857142857,503.1,591.3,5.1,6.1,6.0,7.0,0.1,17.799999999999997,9.4,20.5,64.91,6.797774725274726,338.6,430.0,2.5,2.5999999999999996,4.2,4.1,0.0,23.6,12.4,21.4,49.39,0,1.4864864864864866,0.6557377049180328,0.6557377049180328,0.6756756756756757,7,2,2,4,1,4,6.888452380952378,509.75,598.25,5.333333333333334,5.75,5.666666666666666,8.583333333333334,0.16666666666666666,17.0,9.333333333333332,20.833333333333336,65.325,6.798186813186815,272.0,374.75,2.5,2.75,2.75,3.0,0.0,27.25,13.25,21.0,42.0,0.6811594202898551,0.9038461538461539,0.4519230769230769,0.34057971014492755,2,0,2,2,1,1
1080617,183,16,6.771142857142856,332.9,412.8,3.7,3.5,4.4,6.0,0.1,15.3,9.9,20.3,49.28,6.489928571428573,221.6,310.29999999999995,3.4,2.4,3.1,4.0,0.0,15.799999999999999,11.7,18.5,37.89,0,1.2162162162162162,0.6557377049180328,0.3278688524590164,0.9459459459459459,3,0,3,2,4,8,7.162857142857139,322.0,401.3333333333333,5.0,4.0,5.0,5.666666666666667,0.0,17.0,9.333333333333334,18.333333333333332,46.9,6.444285714285716,252.25,343.75,3.3333333333333335,1.9166666666666667,3.5,3.0,0.0,14.666666666666666,11.666666666666668,17.583333333333332,42.05,1.5893719806763287,0.30128205128205127,0.0,1.0217391304347827,2,0,1,1,0,4
1080618,184,162,6.732742673992672,231.625,327.83333333333337,2.208333333333333,1.75,4.208333333333334,3.375,0.0,15.333333333333332,10.125,20.041666666666664,36.12083333333334,6.861763736263736,312.9,409.70000000000005,4.0,4.5,6.2,6.4,0.0,20.700000000000003,11.8,25.2,51.769999999999996,0,0.7882882882882883,0.5464480874316939,1.1475409836065573,1.0810810810810811,3,3,2,2,5,5,6.886973443223441,207.25,303.41666666666663,2.5,1.8333333333333333,4.416666666666666,3.083333333333333,0.0,16.75,9.583333333333332,16.916666666666664,34.33333333333333,6.709249084249087,306.58333333333337,412.66666666666663,3.4166666666666665,4.416666666666666,5.916666666666666,6.166666666666666,0.0,16.666666666666668,11.916666666666668,27.833333333333336,50.675,0.9082125603864734,0.6025641025641025,1.5064102564102564,1.3623188405797102,2,1,1,1,2,3
1080619,15,31,7.084142857142856,445.7,527.1,4.3,6.1,6.1,6.2,0.0,18.4,10.2,21.2,54.56,6.970868131868131,363.5,452.3,3.8,5.8,4.8,5.9,0.2,20.1,11.6,18.3,52.83,0,1.7558441558441558,0.48749999999999993,1.1375,0.6753246753246753,7,5,1,3,2,2,7.321369047619047,410.83333333333337,500.16666666666663,3.583333333333333,6.0,5.25,5.083333333333333,0.0,20.416666666666664,10.25,19.583333333333336,50.5,6.873717948717948,306.5,398.5,5.25,4.25,4.166666666666667,6.5,0.3333333333333333,17.75,14.083333333333332,20.75,49.75833333333333,2.415492957746479,0.0,0.593939393939394,0.92018779342723,4,1,0,2,1,2
1080616,13,30,7.112769230769229,509.79999999999995,600.0,4.1,5.4,5.7,6.0,0.0,17.200000000000003,9.5,21.8,58.940000000000005,6.985549450549453,411.1,500.0,5.8,5.9,6.800000000000001,7.800000000000001,0.0,17.1,13.399999999999999,26.4,59.559999999999995,0,1.4528301886792454,1.1484374999999998,1.3125,0.39622641509433965,7,5,2,5,1,0,7.214455128205124,530.5,624.5,3.583333333333333,5.333333333333334,7.5,7.166666666666666,0.0,15.833333333333332,7.666666666666666,20.666666666666664,62.10000000000001,6.947170329670331,403.75,492.5833333333333,5.666666666666666,5.833333333333334,6.416666666666666,6.666666666666666,0.0,15.833333333333332,13.416666666666668,26.166666666666664,58.516666666666666,1.3066666666666666,0.593939393939394,0.890909090909091,0.43555555555555553,4,2,1,3,0,0
1080636,214,18,6.593163752913751,350.1,438.1,1.8,2.7,4.4,3.8,0.1,19.4,9.8,18.6,44.3,6.7940000000000005,407.3,495.20000000000005,4.3,5.6,6.3,4.5,0.0,18.5,11.0,21.299999999999997,55.25,0,0.39749999999999996,1.643410852713178,0.821705426356589,0.6625,2,3,1,4,7,3,6.303273809523809,309.91666666666663,395.16666666666663,1.5,2.166666666666667,4.083333333333333,3.833333333333333,0.0,19.416666666666664,12.25,20.916666666666668,42.766666666666666,6.905892857142858,408.25,496.08333333333337,4.833333333333333,6.416666666666666,5.583333333333333,5.583333333333333,0.0,19.916666666666664,11.5,22.083333333333336,55.199999999999996,0.0,1.7777777777777777,1.1851851851851851,0.2222222222222222,0,2,0,2,5,1
1080621,26,27,7.0222321428571455,513.9166666666666,612.9583333333333,6.208333333333334,7.125,5.125,5.666666666666666,0.08333333333333333,18.875,9.875,22.791666666666664,62.08333333333333,6.790637362637362,266.6,360.5,3.2,3.5,4.7,3.9,0.0,18.9,15.0,20.8,44.18000000000001,0,1.821875,0.6162790697674418,0.9860465116279069,0.6625,7,4,2,3,1,3,7.101309523809526,518.1666666666667,620.25,6.25,7.666666666666666,5.166666666666666,6.416666666666666,0.0,19.416666666666664,8.666666666666668,20.583333333333336,63.05833333333333,6.933846153846154,330.5,430.5,6.0,1.0,9.5,4.5,0.0,14.0,14.5,19.5,50.3,1.5555555555555556,0.5925925925925926,0.0,0.0,4,1,1,1,0,0
1080625,259,32,6.723952380952381,338.6,431.0,2.4,4.5,5.4,4.2,0.1,18.0,12.2,19.0,49.050000000000004,6.951593406593406,440.5,516.7,5.4,5.9,6.9,7.199999999999999,0.0,18.5,13.3,23.5,55.63,0,0.5142857142857143,1.483969465648855,0.8244274809160305,1.0285714285714287,1,4,2,3,7,3,6.634742063492064,350.91666666666663,446.66666666666663,2.3333333333333335,5.166666666666666,4.583333333333334,4.5,0.0,18.333333333333336,12.833333333333332,18.583333333333336,49.09166666666667,6.944281135531137,462.6666666666667,539.8333333333333,6.166666666666667,6.0,6.583333333333334,8.666666666666668,0.0,19.75,15.083333333333332,28.25,57.324999999999996,0.42666666666666664,1.5384615384615385,0.0,1.28,0,1,1,3,4,1
1080639,14,175,6.66732967032967,288.6,394.4,3.8,3.0,4.300000000000001,4.6,0.0,17.0,12.3,22.0,43.53,6.624170329670331,196.2,288.2,2.3,3.3,5.1,4.4,0.0,16.700000000000003,13.8,20.6,35.739999999999995,0,1.0319526627218936,0.32537313432835824,0.6507462686567165,0.6449704142011834,3,2,3,4,4,4,6.664285714285713,272.5833333333333,374.91666666666663,3.5,1.9166666666666665,4.333333333333333,4.75,0.0,17.333333333333336,12.083333333333332,17.666666666666664,39.625,6.4680952380952395,199.5,287.75,1.8333333333333333,3.083333333333333,4.833333333333334,3.6666666666666665,0.0,15.166666666666666,14.25,19.416666666666664,34.71666666666667,0.96,0.46153846153846156,0.9230769230769231,0.8533333333333333,1,0,2,3,2,2
1080633,32,13,6.973375457875457,463.06666666666666,538.6833333333334,5.15,5.75,6.75,6.8,0.0,18.25,13.433333333333334,23.35,56.425,7.088656593406592,495.4,588.2166666666667,4.15,5.166666666666666,6.033333333333333,6.033333333333333,0.0,17.8,9.666666666666668,21.583333333333336,58.07333333333334,0,1.035294117647059,0.6470588235294118,1.9411764705882353,0.38823529411764707,5,7,3,3,3,1,6.949084249084251,500.08333333333337,571.6666666666667,7.916666666666667,6.5,6.416666666666666,9.333333333333334,0.0,18.666666666666664,15.333333333333334,26.666666666666664,60.56666666666667,7.099217032967029,507.16666666666663,606.8333333333333,3.583333333333333,4.833333333333334,8.166666666666666,6.833333333333334,0.0,16.666666666666664,8.0,20.666666666666664,61.46666666666667,0.33098591549295775,0.4519230769230769,2.2596153846153846,0.33098591549295775,1,3,3,2,1,0
1080638,18,26,6.765083333333333,419.7166666666667,507.65,4.666666666666667,5.816666666666666,6.316666666666666,5.133333333333333,0.0,17.183333333333334,11.433333333333334,21.85,56.58333333333333,7.084178571428573,502.0666666666666,602.8333333333333,5.783333333333333,8.0,5.5,5.766666666666667,0.08333333333333333,19.0,10.4,22.616666666666667,61.33333333333333,0,0.7789473684210526,0.8102189781021898,1.7554744525547443,1.0818713450292399,3,8,4,2,4,1,6.743630952380952,433.58333333333337,522.5833333333333,5.333333333333333,6.083333333333334,5.583333333333333,6.916666666666666,0.0,17.916666666666664,11.666666666666668,23.583333333333336,57.11666666666666,7.1485714285714295,476.16666666666663,586.9166666666667,4.75,8.5,5.166666666666666,5.25,0.0,19.75,9.666666666666668,21.25,60.625,1.0,1.3584905660377358,2.7169811320754715,1.0,1,4,2,1,2,0
1080631,31,259,6.894618131868131,363.76666666666665,452.08333333333337,3.4833333333333334,5.333333333333334,4.5,5.716666666666667,0.16666666666666666,20.316666666666666,12.0,17.96666666666667,51.608333333333334,6.683650793650795,339.95,431.7166666666667,2.416666666666667,4.283333333333333,5.083333333333334,4.016666666666667,0.1,17.9,11.866666666666667,19.233333333333334,48.19166666666667,0,1.0385964912280703,0.48613138686131385,0.8102189781021898,1.168421052631579,5,1,3,2,3,8,6.798241758241756,323.33333333333337,414.5,4.416666666666667,3.916666666666667,3.3333333333333335,6.333333333333333,0.3333333333333333,17.25,14.416666666666668,18.083333333333336,48.54166666666667,6.585218253968254,361.25,456.33333333333337,2.666666666666667,4.5,3.75,4.5,0.0,18.833333333333336,11.833333333333332,19.583333333333336,48.358333333333334,1.0,0.45283018867924524,1.3584905660377358,2.0,1,0,2,1,2,4
1080629,162,167,6.840767399267399,321.8,419.55,3.9166666666666665,4.6,6.25,6.466666666666667,0.0,19.733333333333334,11.983333333333334,25.083333333333336,52.92666666666666,7.0351309523809515,504.6,592.2666666666667,5.25,6.166666666666666,6.35,6.966666666666667,0.1,17.6,9.283333333333333,20.46666666666667,65.06833333333333,0,0.9087719298245613,1.2963503649635038,2.1065693430656935,0.6491228070175439,3,7,2,3,6,1,6.649487179487181,317.25,422.33333333333337,3.4166666666666665,4.583333333333334,4.916666666666666,6.5,0.0,15.5,11.916666666666668,26.666666666666664,51.74166666666667,6.920238095238094,515.4166666666667,602.25,5.833333333333334,6.5,5.583333333333334,7.666666666666667,0.25,17.75,9.166666666666668,21.333333333333336,66.61666666666667,0.6666666666666666,2.2641509433962264,1.811320754716981,0.6666666666666666,0,1,1,3,4,1
1080650,27,14,6.751794871794871,267.1333333333333,362.51666666666665,3.05,3.916666666666667,4.616666666666667,3.8166666666666664,0.0,17.983333333333334,14.7,20.666666666666664,43.93666666666667,6.625191391941391,294.7833333333333,403.06666666666666,3.466666666666667,2.8666666666666667,4.183333333333334,4.616666666666667,0.0,16.766666666666666,12.066666666666666,22.416666666666664,44.565,0,1.0385964912280703,1.2963503649635038,0.6481751824817519,1.8175438596491227,4,3,3,3,4,5,6.81585164835165,324.25,428.75,5.0,2.5,9.25,4.75,0.0,12.5,13.0,19.0,48.849999999999994,6.6345238095238095,293.66666666666663,399.83333333333337,2.083333333333333,1.4166666666666667,4.25,4.166666666666666,0.0,17.75,12.5,20.25,43.88333333333334,0.6666666666666666,0.0,0.45283018867924524,1.3333333333333333,1,1,1,2,1,2
1080644,16,214,6.518654761904763,220.25,307.6166666666667,3.583333333333333,2.5666666666666664,2.85,3.866666666666667,0.0,15.933333333333334,12.05,18.6,37.67333333333333,6.608424159174158,339.9,428.3,1.6333333333333333,2.65,4.366666666666667,3.583333333333333,0.08333333333333333,18.833333333333336,9.966666666666667,18.35,43.48833333333333,0,0.6491228070175439,2.1065693430656935,0.8102189781021898,1.687719298245614,1,3,2,1,8,7,6.51357142857143,242.0,328.75,3.0,1.9166666666666667,2.583333333333333,2.833333333333333,0.0,15.833333333333332,11.166666666666668,17.5,40.625,6.381666666666666,316.41666666666663,406.83333333333337,1.4166666666666665,2.5,4.666666666666666,3.333333333333333,0.0,18.0,12.5,19.166666666666664,44.59166666666667,0.6666666666666666,2.2641509433962264,0.45283018867924524,2.3333333333333335,1,1,1,0,3,4
1080641,96,183,6.727252594627594,289.35,382.8833333333333,3.45,3.533333333333333,5.183333333333334,5.766666666666667,0.08333333333333333,19.78333333333333,10.183333333333334,22.03333333333333,46.52,6.744154761904761,341.95,421.48333333333335,3.7666666666666666,3.75,4.866666666666667,6.483333333333333,0.1,15.2,10.333333333333332,19.983333333333334,50.903333333333336,0,0.9087719298245613,1.6204379562043796,0.48613138686131385,1.2982456140350878,3,3,4,3,4,5,6.9780952380952375,303.0,395.5,3.5,5.166666666666666,5.0,5.166666666666666,0.0,17.0,8.75,21.416666666666664,46.66666666666667,7.0819047619047595,366.0,439.6666666666667,5.333333333333333,6.0,6.0,8.0,0.0,16.0,10.666666666666666,15.333333333333334,52.56666666666666,1.6666666666666667,0.45283018867924524,1.0,1.0,3,1,2,1,0,1
1080647,30,29,6.962348901098903,406.4666666666667,498.7166666666667,5.216666666666667,5.666666666666666,6.983333333333334,7.366666666666667,0.0,17.183333333333334,13.716666666666667,26.05,58.92999999999999,6.735726190476192,333.66666666666663,412.83333333333337,4.616666666666667,2.8666666666666667,6.916666666666667,4.833333333333334,0.0,15.966666666666669,11.366666666666667,21.25,49.75999999999999,0,0.7887640449438202,0.32957746478873245,0.823943661971831,1.4460674157303373,5,3,6,2,0,6,6.916575091575092,394.25,487.9166666666667,4.5,5.5,6.416666666666666,5.333333333333334,0.0,15.833333333333332,14.75,25.666666666666664,57.83333333333333,6.80886904761905,338.0,419.91666666666663,4.75,2.916666666666667,6.583333333333333,6.166666666666666,0.0,14.5,11.916666666666668,22.083333333333336,51.00833333333334,0.9868421052631579,0.4629629629629629,0.4629629629629629,0.6578947368421053,1,2,4,2,0,1
1080635,21,15,6.803369963369964,324.93333333333334,415.33333333333337,2.35,2.65,4.016666666666667,4.0,0.0,23.0,12.566666666666666,21.2,47.728333333333325,7.135976190476191,458.35,538.8166666666667,4.5,6.316666666666666,6.1,5.95,0.0,19.2,9.933333333333334,20.85,55.013333333333335,0,0.6519337016574586,0.9833333333333333,1.3111111111111111,0.7823204419889503,2,8,5,1,4,2,6.92346153846154,156.5,250.5,2.5,3.5,2.0,2.5,0.0,18.5,14.0,17.0,27.05,7.544642857142856,435.91666666666663,521.5833333333333,4.166666666666666,7.5,5.583333333333334,5.333333333333334,0.0,22.0,10.75,18.75,52.55833333333334,1.0,1.0,1.781818181818182,0.0,0,5,2,0,0,0
