match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_team_rating_last8,home_accurate_pass_last8,home_total_pass_last8,home_blocked_scoring_att_last8,home_ontarget_scoring_att_last8,home_shot_off_target_last8,home_won_corners_last8,home_penalty_save_last8,home_total_tackle_last8,home_fk_foul_lost_last8,home_total_throws_last8,home_possession_percentage_last8,away_team_rating_last8,away_accurate_pass_last8,away_total_pass_last8,away_blocked_scoring_att_last8,away_ontarget_scoring_att_last8,away_shot_off_target_last8,away_won_corners_last8,away_penalty_save_last8,away_total_tackle_last8,away_fk_foul_lost_last8,away_total_throws_last8,away_possession_percentage_last8,home_team_att_strength_last8,home_team_def_strength_last8,away_team_att_strength_last8,away_team_def_strength_last8,home_wins_last8,away_wins_last8,home_draws_last8,away_draws_last8,home_losses_last8,away_losses_last8,home_player_1_last8,home_player_2_last8,home_player_3_last8,home_player_4_last8,home_player_5_last8,home_player_6_last8,home_player_7_last8,home_player_8_last8,home_player_9_last8,home_player_10_last8,home_player_11_last8,away_player_1_last8,away_player_2_last8,away_player_3_last8,away_player_4_last8,away_player_5_last8,away_player_6_last8,away_player_7_last8,away_player_8_last8,away_player_9_last8,away_player_10_last8,away_player_11_last8
959737,32,23,6.914285714285715,429.5,510.5,3.5,1.5,4.0,3.0,0.0,22.5,11.0,21.5,52.2,6.4914285714285755,328.5,409.0,1.0,3.0,2.5,5.0,0.0,16.0,8.5,26.5,45.25,0.0,0.8695652173913044,0.0,0.0,1.7391304347826089,2,0,0,1,0,1,7.085,7.515,7.6,7.35,7.300000000000001,7.335,7.145,6.54,7.36,6.33,6.55,6.165,7.025,7.01,6.494999999999999,3.18,6.800000000000001,6.385,6.525,6.65,6.0,6.215,6.914285714285715,429.5,510.5,3.5,1.5,4.0,3.0,0.0,22.5,11.0,21.5,52.2,6.4914285714285755,328.5,409.0,1.0,3.0,2.5,5.0,0.0,16.0,8.5,26.5,45.25,0.8695652173913044,0.0,0.0,1.7391304347826089,2,0,0,1,0,1,7.085,7.515,7.6,7.35,7.300000000000001,7.335,7.145,6.54,7.36,6.33,6.55,6.165,7.025,7.01,6.494999999999999,3.18,6.800000000000001,6.385,6.525,6.65,6.0,6.215
959725,162,24,6.9160714285714295,251.0,324.0,2.5,5.5,3.0,5.0,0.0,16.0,17.0,17.0,38.95,6.863324175824175,333.0,416.0,1.5,2.0,2.5,3.0,0.0,23.0,13.5,21.5,43.6,1.0,0.9130434782608695,1.3548387096774193,0.6774193548387096,0.0,1,1,0,0,1,1,6.8,6.85,7.26,7.195,7.385,7.609999999999999,6.77,7.85,7.525,6.0,3.205,6.865,8.025,7.56,7.27,6.859999999999999,7.3100000000000005,6.0,6.279999999999999,7.029999999999999,6.41,6.8149999999999995,6.9160714285714295,251.0,324.0,2.5,5.5,3.0,5.0,0.0,16.0,17.0,17.0,38.95,6.863324175824175,333.0,416.0,1.5,2.0,2.5,3.0,0.0,23.0,13.5,21.5,43.6,0.9130434782608695,1.3548387096774193,0.6774193548387096,0.0,1,1,0,0,1,1,6.8,6.85,7.26,7.195,7.385,7.609999999999999,6.77,7.85,7.525,6.0,3.205,6.865,8.025,7.56,7.27,6.859999999999999,7.3100000000000005,6.0,6.279999999999999,7.029999999999999,6.41,6.8149999999999995
959733,14,30,7.098214285714285,203.5,292.0,3.0,6.5,5.5,5.0,0.0,22.0,12.5,18.0,37.1,6.73087912087912,399.0,493.5,3.5,5.5,2.0,3.0,0.0,21.0,13.5,29.5,51.6,0.0,3.652173913043478,1.3548387096774193,0.0,0.9130434782608695,2,0,0,1,0,1,6.505,6.755,6.885,6.779999999999999,6.895,8.205,9.375,7.085,6.945,7.555,7.79,3.495,6.585,6.745,6.91,6.8100000000000005,7.195,6.68,6.795,6.130000000000001,7.029999999999999,6.8100000000000005,7.098214285714285,203.5,292.0,3.0,6.5,5.5,5.0,0.0,22.0,12.5,18.0,37.1,6.73087912087912,399.0,493.5,3.5,5.5,2.0,3.0,0.0,21.0,13.5,29.5,51.6,3.652173913043478,1.3548387096774193,0.0,0.9130434782608695,2,0,0,1,0,1,6.505,6.755,6.885,6.779999999999999,6.895,8.205,9.375,7.085,6.945,7.555,7.79,3.495,6.585,6.745,6.91,6.8100000000000005,7.195,6.68,6.795,6.130000000000001,7.029999999999999,6.8100000000000005
959741,168,96,6.7460714285714305,388.0,480.0,5.0,6.0,6.5,3.5,0.0,17.5,10.5,28.0,59.5,6.6850000000000005,326.0,421.0,2.0,4.0,5.0,3.0,0.0,22.0,10.0,23.0,46.9,0.0,0.9130434782608695,2.032258064516129,1.3548387096774193,1.826086956521739,1,0,0,1,1,1,6.335,7.18,7.105,7.085,7.34,7.720000000000001,6.34,6.9350000000000005,6.4350000000000005,6.625,7.135,7.095,6.744999999999999,7.225,6.625,7.05,7.5,6.58,6.0,6.1899999999999995,6.17,6.995,6.7460714285714305,388.0,480.0,5.0,6.0,6.5,3.5,0.0,17.5,10.5,28.0,59.5,6.6850000000000005,326.0,421.0,2.0,4.0,5.0,3.0,0.0,22.0,10.0,23.0,46.9,0.9130434782608695,2.032258064516129,1.3548387096774193,1.826086956521739,1,0,0,1,1,1,6.335,7.18,7.105,7.085,7.34,7.720000000000001,6.34,6.9350000000000005,6.4350000000000005,6.625,7.135,7.095,6.744999999999999,7.225,6.625,7.05,7.5,6.58,6.0,6.1899999999999995,6.17,6.995
959745,16,259,6.490384615384615,307.0,414.0,1.5,3.5,3.5,4.5,0.0,25.0,12.0,22.5,49.95,7.04214285714286,454.0,517.0,6.0,8.0,4.0,6.0,0.0,20.5,13.5,24.0,56.9,0.0,0.9130434782608695,2.032258064516129,1.3548387096774193,1.826086956521739,0,1,0,1,2,0,6.535,6.0,6.445,6.455,6.025,5.630000000000001,3.15,6.805,6.83,6.87,2.975,6.8100000000000005,6.795,7.23,7.05,7.135,7.904999999999999,8.04,7.29,6.99,7.199999999999999,7.585,6.490384615384615,307.0,414.0,1.5,3.5,3.5,4.5,0.0,25.0,12.0,22.5,49.95,7.04214285714286,454.0,517.0,6.0,8.0,4.0,6.0,0.0,20.5,13.5,24.0,56.9,0.9130434782608695,2.032258064516129,1.3548387096774193,1.826086956521739,0,1,0,1,2,0,6.535,6.0,6.445,6.455,6.025,5.630000000000001,3.15,6.805,6.83,6.87,2.975,6.8100000000000005,6.795,7.23,7.05,7.135,7.904999999999999,8.04,7.29,6.99,7.199999999999999,7.585
959754,29,183,6.8996428571428545,362.0,456.0,3.0,3.5,2.5,6.0,0.0,18.0,10.0,28.0,54.0,6.491785714285714,378.5,467.5,3.5,2.0,6.5,7.0,0.0,18.0,15.5,30.5,51.75,2.0,0.9130434782608695,1.3548387096774193,0.0,0.9130434782608695,1,0,0,0,1,2,6.0,6.96,6.99,6.07,7.41,7.220000000000001,7.02,6.89,6.835,3.2,7.51,6.335,7.085,6.68,6.46,7.13,6.49,6.475,6.824999999999999,6.545,6.205,5.984999999999999,6.8996428571428545,362.0,456.0,3.0,3.5,2.5,6.0,0.0,18.0,10.0,28.0,54.0,6.491785714285714,378.5,467.5,3.5,2.0,6.5,7.0,0.0,18.0,15.5,30.5,51.75,0.9130434782608695,1.3548387096774193,0.0,0.9130434782608695,1,0,0,0,1,2,6.0,6.96,6.99,6.07,7.41,7.220000000000001,7.02,6.89,6.835,3.2,7.51,6.335,7.085,6.68,6.46,7.13,6.49,6.475,6.824999999999999,6.545,6.205,5.984999999999999
959751,175,15,6.606428571428571,230.5,306.5,1.0,1.0,5.5,5.0,0.0,20.5,11.0,14.5,33.5,6.52142857142857,357.0,438.0,3.0,3.0,4.5,2.5,0.0,18.0,14.0,21.5,51.4,2.0,0.0,2.0,0.0,2.5161290322580645,0,0,1,1,1,1,7.1850000000000005,6.67,7.135,7.6,3.61,6.98,6.220000000000001,6.195,6.505,7.08,6.18,5.23,6.085,6.155,6.26,6.68,6.875,6.96,6.885,6.225,6.0,6.53,6.606428571428571,230.5,306.5,1.0,1.0,5.5,5.0,0.0,20.5,11.0,14.5,33.5,6.52142857142857,357.0,438.0,3.0,3.0,4.5,2.5,0.0,18.0,14.0,21.5,51.4,0.0,2.0,0.0,2.5161290322580645,0,0,1,1,1,1,7.1850000000000005,6.67,7.135,7.6,3.61,6.98,6.220000000000001,6.195,6.505,7.08,6.18,5.23,6.085,6.155,6.26,6.68,6.875,6.96,6.885,6.225,6.0,6.53
959729,31,167,7.026428571428575,382.5,475.5,3.0,4.5,2.5,8.5,0.0,14.0,8.5,22.0,56.099999999999994,7.386428571428576,519.0,593.5,7.5,7.5,4.0,5.5,0.0,13.5,14.0,15.5,59.15,2.0,1.6363636363636362,1.2857142857142856,1.9285714285714286,0.0,1,2,1,0,0,0,7.03,7.025,7.38,6.57,7.705,6.68,8.22,7.265000000000001,7.3100000000000005,6.64,8.225,7.525,7.79,7.265000000000001,8.2,7.46,7.095,8.58,7.96,7.015000000000001,8.055,7.26,7.026428571428575,382.5,475.5,3.0,4.5,2.5,8.5,0.0,14.0,8.5,22.0,56.099999999999994,7.386428571428576,519.0,593.5,7.5,7.5,4.0,5.5,0.0,13.5,14.0,15.5,59.15,1.6363636363636362,1.2857142857142856,1.9285714285714286,0.0,1,2,1,0,0,0,7.03,7.025,7.38,6.57,7.705,6.68,8.22,7.265000000000001,7.3100000000000005,6.64,8.225,7.525,7.79,7.265000000000001,8.2,7.46,7.095,8.58,7.96,7.015000000000001,8.055,7.26
959748,27,18,7.0407142857142855,309.0,392.0,3.0,5.0,5.5,2.0,0.0,20.0,13.0,23.0,48.65,6.675851648351645,350.0,423.5,3.5,4.0,8.0,7.5,0.0,18.0,11.5,21.0,49.05,0.0,0.0,0.0,1.2857142857142856,1.6363636363636362,0,0,2,1,0,1,6.880000000000001,7.215,3.81,7.425,7.65,6.79,6.74,7.235,7.88,6.9,6.96,5.975,6.635,6.0,6.9,6.345000000000001,6.465,7.325,6.04,6.62,7.095,7.125,7.0407142857142855,309.0,392.0,3.0,5.0,5.5,2.0,0.0,20.0,13.0,23.0,48.65,6.675851648351645,350.0,423.5,3.5,4.0,8.0,7.5,0.0,18.0,11.5,21.0,49.05,0.0,0.0,1.2857142857142856,1.6363636363636362,0,0,2,1,0,1,6.880000000000001,7.215,3.81,7.425,7.65,6.79,6.74,7.235,7.88,6.9,6.96,5.975,6.635,6.0,6.9,6.345000000000001,6.465,7.325,6.04,6.62,7.095,7.125
959721,13,26,6.85343406593407,479.5,560.0,8.0,6.5,6.5,5.5,0.0,19.5,12.0,19.0,60.5,7.08263736263736,390.5,485.0,4.5,2.5,6.0,5.5,0.0,21.5,13.5,20.5,53.95,0.0,0.0,1.3181818181818183,0.6590909090909092,0.0,1,2,0,0,1,0,5.9,6.0,6.0,6.91,7.27,7.34,6.4350000000000005,7.275,7.225,7.02,7.07,6.994999999999999,7.2,7.395,7.615,7.365,6.0,6.609999999999999,6.995,7.550000000000001,7.04,6.3100000000000005,6.85343406593407,479.5,560.0,8.0,6.5,6.5,5.5,0.0,19.5,12.0,19.0,60.5,7.08263736263736,390.5,485.0,4.5,2.5,6.0,5.5,0.0,21.5,13.5,20.5,53.95,0.0,1.3181818181818183,0.6590909090909092,0.0,1,2,0,0,1,0,5.9,6.0,6.0,6.91,7.27,7.34,6.4350000000000005,7.275,7.225,7.02,7.07,6.994999999999999,7.2,7.395,7.615,7.365,6.0,6.609999999999999,6.995,7.550000000000001,7.04,6.3100000000000005
959768,23,13,6.682678571428576,313.5,395.75,1.75,2.5,3.0,5.25,0.0,16.25,9.25,25.0,44.375,7.0442032967033,500.25,587.75,7.0,6.25,7.0,6.0,0.0,22.25,9.5,19.0,61.475,2.0,1.8181818181818181,1.3636363636363638,1.3636363636363638,0.9090909090909091,0,1,2,1,1,1,6.846666666666667,6.17,6.95,6.88,7.463333333333334,6.686666666666667,6.585,6.746666666666667,6.14,6.596666666666667,6.47,6.900000000000001,7.136666666666667,7.52,7.32,2.6333333333333333,7.34,7.38,6.786666666666666,7.13,6.81,4.016666666666667,6.682678571428576,313.5,395.75,1.75,2.5,3.0,5.25,0.0,16.25,9.25,25.0,44.375,7.0442032967033,500.25,587.75,7.0,6.25,7.0,6.0,0.0,22.25,9.5,19.0,61.475,1.8181818181818181,1.3636363636363638,1.3636363636363638,0.9090909090909091,0,1,2,1,1,1,6.846666666666667,6.17,6.95,6.88,7.463333333333334,6.686666666666667,6.585,6.746666666666667,6.14,6.596666666666667,6.47,6.900000000000001,7.136666666666667,7.52,7.32,2.6333333333333333,7.34,7.38,6.786666666666666,7.13,6.81,4.016666666666667
959762,15,162,6.624464285714285,366.25,451.25,3.0,3.5,5.25,4.0,0.25,15.25,13.75,20.0,52.725,6.935357142857142,246.25,319.25,2.5,6.0,3.75,5.0,0.0,15.25,16.5,17.0,41.224999999999994,2.0,1.878787878787879,1.3777777777777778,2.0666666666666664,0.9393939393939394,1,2,1,0,1,1,6.5600000000000005,6.25,6.5,6.233333333333333,6.973333333333333,6.8500000000000005,6.82,7.093333333333334,6.333333333333333,8.21,7.0,6.7299999999999995,7.169999999999999,7.37,6.756666666666667,6.956666666666666,7.349999999999999,7.563333333333333,6.523333333333333,7.496666666666667,8.51,6.295,6.624464285714285,366.25,451.25,3.0,3.5,5.25,4.0,0.25,15.25,13.75,20.0,52.725,6.935357142857142,246.25,319.25,2.5,6.0,3.75,5.0,0.0,15.25,16.5,17.0,41.224999999999994,1.878787878787879,1.3777777777777778,2.0666666666666664,0.9393939393939394,1,2,1,0,1,1,6.5600000000000005,6.25,6.5,6.233333333333333,6.973333333333333,6.8500000000000005,6.82,7.093333333333334,6.333333333333333,8.21,7.0,6.7299999999999995,7.169999999999999,7.37,6.756666666666667,6.956666666666666,7.349999999999999,7.563333333333333,6.523333333333333,7.496666666666667,8.51,6.295
959764,26,29,7.126675824175823,358.5,453.25,4.25,3.75,6.75,6.25,0.0,23.0,12.75,20.75,49.275,6.865714285714286,308.5,411.0,2.75,3.75,2.5,5.25,0.0,19.25,9.25,25.5,48.0,2.0,0.9393939393939394,0.0,1.3777777777777778,0.0,2,1,1,0,0,2,7.329999999999999,7.233333333333333,7.55,7.336666666666667,7.489999999999999,6.683333333333333,7.046666666666667,7.66,7.633333333333334,7.2,6.79,1.93,7.046666666666667,4.766666666666667,6.95,6.4433333333333325,6.855,7.303333333333334,7.226666666666667,6.79,7.079999999999999,2.0566666666666666,7.126675824175823,358.5,453.25,4.25,3.75,6.75,6.25,0.0,23.0,12.75,20.75,49.275,6.865714285714286,308.5,411.0,2.75,3.75,2.5,5.25,0.0,19.25,9.25,25.5,48.0,0.9393939393939394,0.0,1.3777777777777778,0.0,2,1,1,0,0,2,7.329999999999999,7.233333333333333,7.55,7.336666666666667,7.489999999999999,6.683333333333333,7.046666666666667,7.66,7.633333333333334,7.2,6.79,1.93,7.046666666666667,4.766666666666667,6.95,6.4433333333333325,6.855,7.303333333333334,7.226666666666667,6.79,7.079999999999999,2.0566666666666666
