match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5,home_wins_last5,away_wins_last5,home_draws_last5,away_draws_last5,home_losses_last5,away_losses_last5,home_player_1_last5,home_player_2_last5,home_player_3_last5,home_player_4_last5,home_player_5_last5,home_player_6_last5,home_player_7_last5,home_player_8_last5,home_player_9_last5,home_player_10_last5,home_player_11_last5,away_player_1_last5,away_player_2_last5,away_player_3_last5,away_player_4_last5,away_player_5_last5,away_player_6_last5,away_player_7_last5,away_player_8_last5,away_player_9_last5,away_player_10_last5,away_player_11_last5
1190199,23,29,6.3514285714285705,226.5,330.0,2.5,3.5,3.5,4.0,0.0,15.0,8.0,27.5,37.099999999999994,6.3325,254.0,342.0,2.0,4.5,6.0,1.5,0.0,16.5,8.5,13.0,39.25,1.0,0.0,1.4,0.7,2.8269230769230766,0,0,0,0,2,2,6.355,6.6,6.41,6.695,6.845,6.29,6.029999999999999,6.4,6.175,6.495,6.58,5.66,6.345,6.015,6.23,6.0,5.955,7.85,6.08,6.24,6.585,7.295,6.3514285714285705,226.5,330.0,2.5,3.5,3.5,4.0,0.0,15.0,8.0,27.5,37.099999999999994,6.3325,254.0,342.0,2.0,4.5,6.0,1.5,0.0,16.5,8.5,13.0,39.25,0.0,1.4,0.7,2.8269230769230766,0,0,0,0,2,2,6.355,6.6,6.41,6.695,6.845,6.29,6.029999999999999,6.4,6.175,6.495,6.58,5.66,6.345,6.015,6.23,6.0,5.955,7.85,6.08,6.24,6.585,7.295
1190221,162,259,6.60521978021978,242.5,332.0,2.0,2.5,4.5,7.0,0.0,22.5,10.0,19.5,42.150000000000006,6.36214285714286,299.5,385.5,1.0,0.0,3.5,1.5,0.0,16.0,12.5,19.0,40.7,2.0,0.0,2.1,0.0,0.0,0,0,0,1,2,1,7.5,6.779999999999999,6.425,6.970000000000001,6.12,6.455,5.91,6.3,7.175,6.4399999999999995,6.02,6.37,6.605,6.3149999999999995,6.0,6.984999999999999,6.25,6.525,6.32,6.0,6.9350000000000005,6.015000000000001,6.60521978021978,242.5,332.0,2.0,2.5,4.5,7.0,0.0,22.5,10.0,19.5,42.150000000000006,6.36214285714286,299.5,385.5,1.0,0.0,3.5,1.5,0.0,16.0,12.5,19.0,40.7,0.0,2.1,0.0,0.0,0,0,0,1,2,1,7.5,6.779999999999999,6.425,6.970000000000001,6.12,6.455,5.91,6.3,7.175,6.4399999999999995,6.02,6.37,6.605,6.3149999999999995,6.0,6.984999999999999,6.25,6.525,6.32,6.0,6.9350000000000005,6.015000000000001
1190203,27,211,6.949285714285716,271.0,366.5,3.0,5.5,5.5,4.0,0.0,19.5,14.0,26.0,44.900000000000006,6.248131868131869,282.5,369.5,2.5,2.0,1.0,2.5,0.0,10.5,8.0,20.0,38.3,0.0,2.423076923076923,2.1,0.0,1.6153846153846154,1,0,1,0,0,2,6.74,6.27,3.635,7.165,7.075,7.135,7.515000000000001,6.65,7.325,6.24,6.675,6.12,6.375,6.574999999999999,6.115,6.4,6.62,6.18,6.35,6.44,6.25,5.8149999999999995,6.949285714285716,271.0,366.5,3.0,5.5,5.5,4.0,0.0,19.5,14.0,26.0,44.900000000000006,6.248131868131869,282.5,369.5,2.5,2.0,1.0,2.5,0.0,10.5,8.0,20.0,38.3,2.423076923076923,2.1,0.0,1.6153846153846154,1,0,1,0,0,2,6.74,6.27,3.635,7.165,7.075,7.135,7.515000000000001,6.65,7.325,6.24,6.675,6.12,6.375,6.574999999999999,6.115,6.4,6.62,6.18,6.35,6.44,6.25,5.8149999999999995
1190197,32,14,7.6064285714285695,470.0,547.0,5.5,6.5,7.0,8.0,0.0,15.0,15.0,17.0,57.2,6.860906593406595,249.5,345.0,3.0,3.5,3.5,5.0,0.0,14.0,10.0,24.0,37.6,1.0,3.4482758620689657,0.0,2.34375,3.4482758620689657,2,1,0,0,0,1,6.835,7.84,7.85,7.375,7.69,8.905000000000001,8.040000000000001,8.79,7.41,7.164999999999999,8.385,6.83,6.715,7.73,6.705,6.5,6.9399999999999995,6.755,7.75,6.824999999999999,7.195,7.645,7.6064285714285695,470.0,547.0,5.5,6.5,7.0,8.0,0.0,15.0,15.0,17.0,57.2,6.860906593406595,249.5,345.0,3.0,3.5,3.5,5.0,0.0,14.0,10.0,24.0,37.6,3.4482758620689657,0.0,2.34375,3.4482758620689657,2,1,0,0,0,1,6.835,7.84,7.85,7.375,7.69,8.905000000000001,8.040000000000001,8.79,7.41,7.164999999999999,8.385,6.83,6.715,7.73,6.705,6.5,6.9399999999999995,6.755,7.75,6.824999999999999,7.195,7.645
1190205,175,96,6.8889010989010995,142.0,235.0,1.5,3.5,7.0,6.5,0.0,14.0,13.0,29.5,30.450000000000003,6.841648351648355,174.0,252.5,2.0,2.5,5.5,4.5,0.0,18.5,8.0,20.0,30.65,0.0,0.8387096774193549,0.0,0.0,0.8387096774193549,2,1,0,0,0,1,6.83,8.2,7.57,7.08,6.72,6.3149999999999995,7.0,7.47,6.0,7.205,6.2,7.6899999999999995,6.08,7.05,7.195,7.11,6.525,6.755,6.975,6.279999999999999,8.16,6.59,6.8889010989010995,142.0,235.0,1.5,3.5,7.0,6.5,0.0,14.0,13.0,29.5,30.450000000000003,6.841648351648355,174.0,252.5,2.0,2.5,5.5,4.5,0.0,18.5,8.0,20.0,30.65,0.8387096774193549,0.0,0.0,0.8387096774193549,2,1,0,0,0,1,6.83,8.2,7.57,7.08,6.72,6.3149999999999995,7.0,7.47,6.0,7.205,6.2,7.6899999999999995,6.08,7.05,7.195,7.11,6.525,6.755,6.975,6.279999999999999,8.16,6.59
1190218,15,31,6.7247527472527455,320.5,400.5,5.0,4.0,5.0,6.0,0.0,20.5,18.5,10.5,47.099999999999994,6.748571428571429,295.0,399.0,1.0,3.0,4.0,3.5,0.0,18.0,11.0,27.5,48.1,1.0,1.6774193548387097,2.4375,0.8125,0.8387096774193549,1,1,0,1,1,0,6.59,6.915,7.025,6.4,5.35,7.55,8.094999999999999,6.95,7.38,6.59,7.01,7.205,7.17,6.995,7.105,7.1899999999999995,6.24,2.87,6.71,6.13,7.744999999999999,6.15,6.7247527472527455,320.5,400.5,5.0,4.0,5.0,6.0,0.0,20.5,18.5,10.5,47.099999999999994,6.748571428571429,295.0,399.0,1.0,3.0,4.0,3.5,0.0,18.0,11.0,27.5,48.1,1.6774193548387097,2.4375,0.8125,0.8387096774193549,1,1,0,1,1,0,6.59,6.915,7.025,6.4,5.35,7.55,8.094999999999999,6.95,7.38,6.59,7.01,7.205,7.17,6.995,7.105,7.1899999999999995,6.24,2.87,6.71,6.13,7.744999999999999,6.15
1190201,30,184,6.817142857142855,564.5,647.0,6.5,6.0,5.5,10.5,0.0,15.0,12.0,25.5,70.4,6.7603846153846145,307.5,395.5,3.0,2.5,9.5,5.5,0.0,8.5,11.0,14.5,52.95,0.0,0.823529411764706,1.696969696969697,2.5454545454545454,1.647058823529412,1,1,0,0,1,1,6.215,7.415,6.995,6.62,6.23,7.35,6.385,6.9350000000000005,7.075,7.545,7.145,6.29,7.105,7.279999999999999,7.27,6.605,6.9399999999999995,6.5600000000000005,6.609999999999999,7.295,7.775,2.945,6.817142857142855,564.5,647.0,6.5,6.0,5.5,10.5,0.0,15.0,12.0,25.5,70.4,6.7603846153846145,307.5,395.5,3.0,2.5,9.5,5.5,0.0,8.5,11.0,14.5,52.95,0.823529411764706,1.696969696969697,2.5454545454545454,1.647058823529412,1,1,0,0,1,1,6.215,7.415,6.995,6.62,6.23,7.35,6.385,6.9350000000000005,7.075,7.545,7.145,6.29,7.105,7.279999999999999,7.27,6.605,6.9399999999999995,6.5600000000000005,6.609999999999999,7.295,7.775,2.945
1190195,26,13,6.94214285714286,477.5,594.5,3.0,9.0,6.5,3.5,0.0,22.0,10.0,25.0,63.400000000000006,6.9575,588.5,681.5,7.0,8.0,7.5,9.0,0.0,19.0,10.0,21.0,73.55,1.0,0.823529411764706,0.0,0.0,0.823529411764706,1,1,1,0,0,1,6.0,7.18,7.31,6.720000000000001,6.58,3.72,6.5,7.02,7.465,7.4,7.09,6.365,6.93,6.0,6.53,7.265,8.72,6.995,6.595,7.21,7.005,6.0,6.94214285714286,477.5,594.5,3.0,9.0,6.5,3.5,0.0,22.0,10.0,25.0,63.400000000000006,6.9575,588.5,681.5,7.0,8.0,7.5,9.0,0.0,19.0,10.0,21.0,73.55,0.823529411764706,0.0,0.0,0.823529411764706,1,1,1,0,0,1,6.0,7.18,7.31,6.720000000000001,6.58,3.72,6.5,7.02,7.465,7.4,7.09,6.365,6.93,6.0,6.53,7.265,8.72,6.995,6.595,7.21,7.005,6.0
1190223,167,26,6.740714285714286,534.25,623.0,4.25,6.0,7.5,7.25,0.0,11.75,9.25,27.5,69.80000000000001,7.0498214285714305,429.5,543.25,2.5,8.25,6.5,3.5,0.0,20.75,8.5,23.5,57.45,1.0,0.7692307692307692,0.8823529411764706,2.6470588235294117,2.3076923076923075,2,2,1,1,0,0,6.313333333333333,7.7,6.3,6.773333333333333,7.77,7.136666666666667,6.045,7.243333333333333,6.87,6.75,6.813333333333333,6.355,7.585,3.595,2.6233333333333335,7.34,5.233333333333333,6.966666666666666,7.003333333333333,7.84,7.580000000000001,7.663333333333334,6.740714285714286,534.25,623.0,4.25,6.0,7.5,7.25,0.0,11.75,9.25,27.5,69.80000000000001,7.0498214285714305,429.5,543.25,2.5,8.25,6.5,3.5,0.0,20.75,8.5,23.5,57.45,0.7692307692307692,0.8823529411764706,2.6470588235294117,2.3076923076923075,2,2,1,1,0,0,6.313333333333333,7.7,6.3,6.773333333333333,7.77,7.136666666666667,6.045,7.243333333333333,6.87,6.75,6.813333333333333,6.355,7.585,3.595,2.6233333333333335,7.34,5.233333333333333,6.966666666666666,7.003333333333333,7.84,7.580000000000001,7.663333333333334
1190225,18,27,6.779464285714287,420.75,522.75,3.5,3.25,7.0,7.0,0.0,13.5,12.0,24.5,59.074999999999996,6.94857142857143,262.75,351.25,3.5,4.5,5.75,4.0,0.0,17.25,12.25,26.75,44.050000000000004,2.0,1.0568181818181817,0.911764705882353,1.823529411764706,0.0,1,1,2,2,0,0,7.07,6.773333333333333,6.0,6.886666666666667,6.72,7.206666666666667,6.986666666666667,6.456666666666667,2.1633333333333336,7.123333333333334,6.836666666666666,7.033333333333334,7.02,7.529999999999999,6.98,7.086666666666667,7.1866666666666665,7.340000000000001,6.24,6.59,7.316666666666666,6.133333333333333,6.779464285714287,420.75,522.75,3.5,3.25,7.0,7.0,0.0,13.5,12.0,24.5,59.074999999999996,6.94857142857143,262.75,351.25,3.5,4.5,5.75,4.0,0.0,17.25,12.25,26.75,44.050000000000004,1.0568181818181817,0.911764705882353,1.823529411764706,0.0,1,1,2,2,0,0,7.07,6.773333333333333,6.0,6.886666666666667,6.72,7.206666666666667,6.986666666666667,6.456666666666667,2.1633333333333336,7.123333333333334,6.836666666666666,7.033333333333334,7.02,7.529999999999999,6.98,7.086666666666667,7.1866666666666665,7.340000000000001,6.24,6.59,7.316666666666666,6.133333333333333
1190220,14,15,6.869656593406596,259.75,354.25,3.5,3.75,4.0,4.75,0.25,15.25,8.75,19.75,37.825,6.903324175824175,334.0,416.0,5.0,4.25,4.5,5.5,0.0,21.5,17.5,13.75,45.8,2.0,1.409090909090909,0.0,1.823529411764706,0.7045454545454545,1,2,0,0,2,1,7.233333333333333,7.583333333333333,6.713333333333334,6.72,6.576666666666667,7.45,6.669999999999999,6.886666666666667,6.6866666666666665,7.233333333333333,4.023333333333333,6.593333333333334,6.666666666666667,7.06,7.25,7.076666666666667,6.5,7.29,7.949999999999999,7.263333333333333,6.665,6.715,6.869656593406596,259.75,354.25,3.5,3.75,4.0,4.75,0.25,15.25,8.75,19.75,37.825,6.903324175824175,334.0,416.0,5.0,4.25,4.5,5.5,0.0,21.5,17.5,13.75,45.8,1.409090909090909,0.0,1.823529411764706,0.7045454545454545,1,2,0,0,2,1,7.233333333333333,7.583333333333333,6.713333333333334,6.72,6.576666666666667,7.45,6.669999999999999,6.886666666666667,6.6866666666666665,7.233333333333333,4.023333333333333,6.593333333333334,6.666666666666667,7.06,7.25,7.076666666666667,6.5,7.29,7.949999999999999,7.263333333333333,6.665,6.715
